movieId;year;genres[,];actors[,];contentRating;duration;imdbRating
c632f16f-3faa-4fd4-8562-5d642976eddb;1999;Drama,Romance;Kevin Spacey,Annette Bening,Thora Birch;15;PT122M;8.4
32d2489f-46de-48c7-a3f1-d3848e05eec9;2012;Action,Thriller;Christian Bale,Tom Hardy,Anne Hathaway;15;PT164M;8.5
2e5567d5-cdb4-42d6-ae27-ae0e9342b45b;1997;Animation,Adventure,Fantasy;Yôji Matsuda,Yuriko Ishida,Yûko Tanaka;11;PT134M;8.4
bae66a29-add9-4afb-97b8-1b0feabd60c4;1986;Action,Adventure,Sci-Fi;Sigourney Weaver,Michael Biehn,Carrie Henn;15;PT137M;8.4
0d30e5f2-3c91-43bd-8c49-a233696e5aaf;2003;Drama,Mystery,Thriller;Min-sik Choi,Ji-tae Yu,Hye-jeong Kang;15;PT120M;8.4
0bdb211d-ff20-42ce-ab0c-411bc169c254;1984;Crime,Drama;Robert De Niro,James Woods,Elizabeth McGovern;15;PT229M;8.4
9cb95dcf-e797-4cfa-839e-4c55f2f8c33f;1941;Drama,Mystery;Orson Welles,Joseph Cotten,Dorothy Comingore;15;PT119M;8.4
e6e85ff6-65c2-4aa9-9266-a45bd913bb6a;1981;Adventure,Drama,Thriller;Jürgen Prochnow,Herbert Grönemeyer,Klaus Wennemann;15;PT149M;8.4
ef0970d6-0b26-4cbb-abd2-4340a7d33b80;1957;Crime,Drama,Mystery;Tyrone Power,Marlene Dietrich,Charles Laughton;15;PT116M;8.4
2dc654c5-4569-4103-8d86-f7b035e80770;1959;Action,Adventure,Mystery;Cary Grant,Eva Marie Saint,James Mason;15;PT136M;8.4
1325ce97-53d6-4c61-8514-b18182388902;1958;Mystery,Romance,Thriller;James Stewart,Kim Novak,Barbara Bel Geddes;15;PT128M;8.4
fad3f0fb-53ed-4848-ae43-a294c56e313d;1983;Action,Adventure,Fantasy;Mark Hamill,Harrison Ford,Carrie Fisher;11;PT131M;8.4
759a6efa-b55a-4906-bcad-369054c60521;1992;Crime,Drama,Thriller;Harvey Keitel,Tim Roth,Michael Madsen;15;PT99M;8.4
636360e1-3bc2-4ac0-8f38-c7e91ea7117f;1931;Crime,Drama,Mystery;Peter Lorre,Ellen Widmann,Inge Landgut;15;PT117M;8.4
1e38a908-c3f5-4d53-9eef-46ac6d71bfb8;1995;Biography,Drama,History;Mel Gibson,Sophie Marceau,Patrick McGoohan;15;PT178M;8.4
5c9e003c-e6b4-431e-9c4f-db9b71bd5ad4;2000;Drama;Ellen Burstyn,Jared Leto,Jennifer Connelly;15;PT102M;8.4
345d7399-883a-476c-bc4e-2f4737fe4e6e;2001;Comedy,Romance;Audrey Tautou,Mathieu Kassovitz,Rufus;7;PT122M;8.4
36e1dcf8-1a02-450f-9b31-22fc7b9f5b32;1971;Crime,Drama,Sci-Fi;Malcolm McDowell,Patrick Magee,Michael Bates;15;PT136M;8.3
40e543d5-1f53-47a6-941d-73c4a682a800;1976;Crime,Drama;Robert De Niro,Jodie Foster,Cybill Shepherd;15;PT113M;8.3
73b08741-af34-4ed4-9ce7-6269395677d7;2007;Drama,Family,Music;Darsheel Safary,Aamir Khan,Tanay Chheda;PG;PT165M;8.5
39b8b307-9e89-4438-aca7-f41ee5e0ff36;1962;Adventure,Biography,Drama;Peter O'Toole,Alec Guinness,Anthony Quinn;15;PT216M;8.3
3791b397-053b-4d67-81d1-af66b32ce53b;1944;Crime,Drama,Film-Noir;Fred MacMurray,Barbara Stanwyck,Edward G. Robinson;15;PT107M;8.4
a8509880-7feb-4cb0-b36c-42a630006480;2004;Drama,Romance,Sci-Fi;Jim Carrey,Kate Winslet,Tom Wilkinson;11;PT108M;8.3
39d768f7-842f-42b1-a67d-c7d316e91d26;1962;Crime,Drama;Gregory Peck,John Megna,Frank Overton;15;PT129M;8.3
9ae7480f-14d8-4164-be87-fe88141d27ca;1984;Biography,Drama,History;F. Murray Abraham,Tom Hulce,Elizabeth Berridge;11;PT160M;8.3
4e9fbf00-34a1-4efc-a501-f488a6ca6af0;2010;Animation,Adventure,Comedy;Tom Hanks,Tim Allen,Joan Cusack;7;PT103M;8.3
b9ab0e9d-6433-4dbd-8ab4-3aa4f1d41f3e;1987;Drama,War;Matthew Modine,R. Lee Ermey,Vincent D'Onofrio;15;PT116M;8.3
8c823615-e2e9-41f3-9ebe-e8c7f5b60475;2016;Action,Biography,Drama;Aamir Khan,Sakshi Tanwar,Fatima Sana Shaikh;;PT161M;8.9
57d4f165-945e-4cfb-83af-00808cc2935a;1973;Comedy,Crime,Drama;Paul Newman,Robert Redford,Robert Shaw;15;PT129M;8.3
6aea11a3-ee8f-411a-ac40-79bb4dca2c33;1968;Adventure,Sci-Fi;Keir Dullea,Gary Lockwood,William Sylvester;11;PT149M;8.3
4a061d85-b45c-44df-ab47-6bccb6c7334d;2005;Drama;Fikret Kuskan,Çetin Tekindor,Hümeyra;;PT108M;8.6
2e851a6d-758d-4e2c-8609-812e62f0acfa;1952;Comedy,Musical,Romance;Gene Kelly,Donald O'Connor,Debbie Reynolds;Btl;PT103M;8.3
f90a263d-2447-4a8a-8177-9c688b8ddd86;1995;Animation,Adventure,Comedy;Tom Hanks,Tim Allen,Don Rickles;7;PT81M;8.3
22ca44c8-e480-43eb-a458-9d0e122f9b4f;1948;Drama;Lamberto Maggiorani,Enzo Staiola,Lianella Carell;Btl;PT89M;8.3
7a04049d-d4a3-4b57-bd84-3c90dec1c3eb;1921;Comedy,Drama,Family;Charles Chaplin,Edna Purviance,Jackie Coogan;;PT68M;8.3
c4bf0376-660b-4466-931c-14b538bf760b;2009;Adventure,Drama,War;Brad Pitt,Diane Kruger,Eli Roth;15;PT153M;8.3
3a10b21b-5fb6-4812-a403-814848d6962e;2000;Comedy,Crime;Jason Statham,Brad Pitt,Benicio Del Toro;15;PT104M;8.3
3f4538cd-af6f-42a3-9d34-093a47640237;1975;Adventure,Comedy,Fantasy;Graham Chapman,John Cleese,Eric Idle;15;PT91M;8.3
c8085699-7545-47a9-ba5c-ed025b8029ab;2009;Comedy,Drama;Aamir Khan,Madhavan,Mona Singh;11;PT170M;8.4
